search_keyword,near_coastline,place_url,name,address,place_name,longitude,category,phone,latitude
이목항,True,http://place.map.kakao.com/17434396,이목항,전남 완도군 노화읍 이포리,이목항,126.574043512777,"교통,수송 > 교통시설 > 항구,포구",,34.17662343972
여서도,True,http://place.map.kakao.com/18376826,여서도,전남 완도군 청산면 여서리,여서도,126.923166854304,"여행 > 관광,명소 > 섬",,33.978528340064
고리,True,http://place.map.kakao.com/12705903,고리,부산 기장군 장안읍 고리 산 4,기장아이봉수대,129.29507793296142,"여행 > 관광,명소 > 문화유적 > 봉수대",,35.32544347314517
대변항,True,http://place.map.kakao.com/7825588,대변항,부산 기장군 기장읍 대변리 274-17,대변항,129.230866975966,"교통,수송 > 교통시설 > 항구,포구",051-709-4501,35.2205271966255
녹동,True,http://place.map.kakao.com/15694552,녹동,전남 고흥군 도양읍 봉암리 3163,녹동농협,127.14047404016158,"금융,보험 > 금융서비스 > 은행 > 농축협",061-844-3701,34.52620315237243
고흥발포,True,http://place.map.kakao.com/11063170,고흥발포,전남 고흥군 도화면 발포리 13-6,발포해수욕장,127.3558336526,"여행 > 관광,명소 > 해수욕장,해변",,34.4913680774791
순천만,True,http://place.map.kakao.com/7960510,순천만,전남 순천시 대대동 162-2,순천만자연생태관,127.509820497776,"여행 > 관광,명소",061-749-6052,34.8853801201683
백야도,True,http://place.map.kakao.com/18376864,백야도,전남 여수시 화정면 백야리,백야도,127.637852072192,"여행 > 관광,명소 > 섬",,34.6152785576959
부산신항,True,http://place.map.kakao.com/1276455388,부산신항,부산 강서구 생곡동 1594-8,부산신항주유소,128.86962183325048,"교통,수송 > 자동차 > 주유,가스 > 주유소 > HD현대오일뱅크주유소",051-971-5104,35.136900652897054
소매물도,True,http://place.map.kakao.com/18376872,소매물도,경남 통영시 한산면 매죽리,소매물도,128.549524680009,"여행 > 관광,명소 > 섬",055-642-8515,34.6260326904259
고흥우도,True,http://place.map.kakao.com/8019937,고흥우도,전남 고흥군 남양면 남양리,우도,127.31063407928,"여행 > 관광,명소 > 섬",,34.7244478728563
해운대,True,http://place.map.kakao.com/7913306,해운대,부산 해운대구 우동,해운대해수욕장,129.159854668484,"여행 > 관광,명소 > 해수욕장,해변",051-749-7612,35.1585232170784
해양박물관,True,http://place.map.kakao.com/17657287,해양박물관,부산 영도구 동삼동 1156,국립해양박물관,129.08028722464732,"문화,예술 > 문화시설 > 박물관",051-309-1900,35.078517720104706
능포항,True,http://place.map.kakao.com/17434245,능포항,경남 거제시 능포동,능포항,128.737617284785,"교통,수송 > 교통시설 > 항구,포구",,34.8850004345519
귀산동,True,http://place.map.kakao.com/12644295,귀산동,경남 창원시 성산구 귀산동,삼귀해안,128.600718049504,"여행 > 관광,명소",,35.1636138526141
원전항,True,http://place.map.kakao.com/8034669,원전항,경남 창원시 마산합포구 구산면 심리,원전항,128.631430660419,"교통,수송 > 교통시설 > 항구,포구",,35.067283097563
광암항,True,http://place.map.kakao.com/10155841,광암항,경남 창원시 마산합포구 진동면 요장리,광암항,128.496792334439,"교통,수송 > 교통시설 > 항구,포구",,35.1025756532708
사등면,True,http://place.map.kakao.com/8679236,사등면,경남 거제시 사등면 창호리,가조도,128.521695856991,"여행 > 관광,명소 > 섬",,34.9602687633789
안정리예포,True,http://place.map.kakao.com/323492774,안정리예포,경남 통영시 광도면 안정리 46-6,예포방파제,128.427445751276,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.939392868425
통영홍도,True,http://place.map.kakao.com/9627617,통영홍도,경남 통영시 미수동 1-8,홍도복어,128.411630602814,"음식점 > 한식 > 해물,생선 > 복어",055-648-3678,34.8328848181225
다대다포항,True,http://place.map.kakao.com/8219842,다대다포항,경남 거제시 남부면 다포리 214-3,다대다포항,128.62420802880655,"교통,수송 > 교통시설 > 항구,포구",,34.73051148233917
대포근포항,True,http://place.map.kakao.com/519073097,대포근포항,경남 거제시 남부면 저구리 637-3,대포근포항,128.58604712004345,"교통,수송 > 교통시설 > 항구,포구",,34.71507762347521
매물도항,True,http://place.map.kakao.com/17434253,매물도항,경남 통영시 한산면 매죽리,매물도항,128.575107248377,"교통,수송 > 교통시설 > 항구,포구",,34.6476429807983
실리항,True,http://place.map.kakao.com/233418622,실리항,경남 거제시 거제면 법동리 84-14,실리항,128.54004395707,"교통,수송 > 교통시설 > 항구,포구",,34.8064472808764
호두항,True,http://place.map.kakao.com/17434252,호두항,경남 통영시 한산면 용호리,호두항,128.503220089656,"교통,수송 > 교통시설 > 항구,포구",,34.7390609683932
연화도,True,http://place.map.kakao.com/18376827,연화도,경남 통영시 욕지면 연화리,연화도,128.354324208877,"여행 > 관광,명소 > 섬",,34.6459942292734
삼덕항,True,http://place.map.kakao.com/7910852,삼덕항,경남 통영시 산양읍 삼덕리,삼덕항,128.383424057909,"교통,수송 > 교통시설 > 항구,포구",,34.7957428903292
풍화리,True,http://place.map.kakao.com/25200746,풍화리,경남 통영시 산양읍 풍화리,다랑골,128.375662943219,"여행 > 관광,명소 > 계곡",,34.8176212094884
남포항,True,http://place.map.kakao.com/17434237,남포항,경남 고성군 고성읍 수남리,남포항,128.321579911188,"교통,수송 > 교통시설 > 항구,포구",,34.9571352648139
용암포,True,http://place.map.kakao.com/25329028,용암포,경남 고성군 하일면 춘암리,용암포,128.169946827089,부동산 > 지명,,34.9057575235109
능양항,True,http://place.map.kakao.com/17434254,능양항,경남 통영시 사량면,능양항,128.243450299982,"교통,수송 > 교통시설 > 항구,포구",,34.8102906196902
북구항,True,http://place.map.kakao.com/18354203,북구항,경남 통영시 욕지면 두미리,북구항,128.18175649353,"교통,수송 > 교통시설 > 항구,포구",,34.709337587141
동천리,True,http://place.map.kakao.com/1139951394,동천리,경남 남해군 삼동면 동천리 1526,남파랑길 39코스,128.03836189790565,"여행 > 관광,명소 > 도보여행 > 남파랑길",,34.82417203072431
두문포,True,http://place.map.kakao.com/7845480,두문포,전남 여수시 돌산읍 죽포리 135,두문포,127.79314577500307,부동산 > 지명,,34.642902712365576
율림리,True,http://place.map.kakao.com/17583176,율림리,전남 여수시 돌산읍 율림리 산 7-2,향일암 종각,127.804037258166,"여행 > 관광,명소 > 문화유적 > 유적지",,34.5915700865782
여수연도항,True,http://place.map.kakao.com/18354439,여수연도항,전남 여수시 남면 연도리,역포항,127.803357398468,"교통,수송 > 교통시설 > 항구,포구",,34.4527591238344
작도,True,http://place.map.kakao.com/14864745,작도,전남 여수시 남면 연도리 산 607,작도,127.903866469884,"여행 > 관광,명소 > 섬",,34.4163103650724
돌산항,True,http://place.map.kakao.com/7834518,돌산항,전남 여수시 돌산읍 군내리,돌산항,127.723450121719,"교통,수송 > 교통시설 > 항구,포구",,34.6136255265138
국동항,True,http://place.map.kakao.com/17434280,국동항,전남 여수시 국동,국동항,127.721832073698,"교통,수송 > 교통시설 > 항구,포구",,34.7253086314072
소호동,True,http://place.map.kakao.com/530749902,소호동,전남 여수시 소호동 498-1,소호동동다리,127.65074568267204,"여행 > 관광,명소",061-659-3971,34.74087611212171
세포리,True,http://place.map.kakao.com/25286933,세포리,전남 완도군 금당면 차우리,세포리,127.066237902346,부동산 > 지명,,34.4185287034193
비토리,True,http://place.map.kakao.com/27306528,비토리,경남 사천시 서포면 비토리,비토도,127.971820057869,"여행 > 관광,명소 > 섬",,34.9725157964354
초음리,True,http://place.map.kakao.com/23182437,초음리,경남 남해군 이동면 초음리 1594,장평소류지,127.92294463755562,"여행 > 관광,명소 > 저수지",,34.81891810411396
신노량항,True,http://place.map.kakao.com/17645975,신노량항,경남 하동군 금남면 노량리 742-12,노량항,127.860439782112,"교통,수송 > 교통시설 > 항구,포구",055-882-3067,34.9470113412667
갈사리,True,http://place.map.kakao.com/14864851,갈사리,경남 하동군 금성면 갈사리 산 75-1,소마도,127.781832877424,"여행 > 관광,명소 > 섬",,34.9355257544373
월내동,True,http://place.map.kakao.com/24202164,월내동,전남 여수시 월내동 455,월내제,127.72791106487446,"여행 > 관광,명소 > 저수지",,34.84159413730701
사도,True,http://place.map.kakao.com/7922043,사도,전남 여수시 화정면 낭도리 125,사도,127.554777334735,"여행 > 관광,명소 > 섬",,34.590996343673
달천도,True,http://place.map.kakao.com/13122493,달천도,전남 여수시 소라면 복산리 2110,달천도,127.56391427840404,"여행 > 관광,명소 > 섬",,34.765223365503665
해도,True,http://place.map.kakao.com/10987117,해도,경북 포항시 남구 송정동,형산강,129.377925689723,"여행 > 관광,명소 > 하천",,36.0193884555177
백일도,True,http://place.map.kakao.com/7885882,백일도,전남 고흥군 과역면 백일리,백일도,127.434508662124,"여행 > 관광,명소 > 섬",,34.6946972438291
금사리,True,http://place.map.kakao.com/15171169,금사리,전남 고흥군 영남면 금사리 산 37-1,팔영산,127.43645280822943,"여행 > 관광,명소 > 산",,34.61715240299595
봉영리,True,http://place.map.kakao.com/20098064,봉영리,전남 고흥군 동일면 봉영리 105,항도,127.500376698715,"여행 > 관광,명소 > 섬",,34.5036405777548
염포,True,http://place.map.kakao.com/1753610805,염포,울산 북구 염포동 산 50-1,염포전망대,129.405455783963,"여행 > 관광,명소 > 전망대",,35.5416776797134
익금,True,http://place.map.kakao.com/8049213,익금,전남 고흥군 금산면 어전리 424-15,익금해수욕장,127.145574927281,"여행 > 관광,명소 > 해수욕장,해변",061-830-6507,34.429804081399
득량도,True,http://place.map.kakao.com/7854107,득량도,전남 고흥군 도양읍 득량리,득량도,127.098384442783,"여행 > 관광,명소 > 섬",,34.6002225214902
고흥방조제,True,http://place.map.kakao.com/17434190,고흥방조제,전남 고흥군 도덕면 용동리 1454,고흥만방조제,127.21309367315261,"여행 > 관광,명소 > 방조제",,34.65091715385947
풍류리,True,http://place.map.kakao.com/17434190,풍류리,전남 고흥군 도덕면 용동리 1454,고흥만방조제,127.21309367315261,"여행 > 관광,명소 > 방조제",,34.65091715385947
평도,True,http://place.map.kakao.com/18376898,평도,전남 여수시 삼산면 손죽리,평도,127.450804174998,"여행 > 관광,명소 > 섬",,34.2459313673391
문도,True,http://place.map.kakao.com/180269555,문도,충남 보령시 궁촌동 344-1,문도노보,126.58821773330875,음식점 > 카페,041-932-1005,36.341860883629494
덕우도,True,http://place.map.kakao.com/18376856,덕우도,전남 완도군 생일면 봉선리,덕우도,127.015280972841,"여행 > 관광,명소 > 섬",,34.248814622283
대모도,True,http://place.map.kakao.com/18376801,대모도,전남 완도군 청산면 모도리,대모도,126.761320813614,"여행 > 관광,명소 > 섬",,34.1943672822622
방죽포항,True,http://place.map.kakao.com/25461655,방죽포항,전남 완도군 신지면 동고리 2-35,방죽포항,126.892326088758,"교통,수송 > 교통시설 > 선착장,항만시설",,34.3436227659424
득암리,True,http://place.map.kakao.com/14685168,득암리,전남 완도군 약산면 득암리,조약돌해변가 해수욕장,126.907873241812,"여행 > 관광,명소 > 해수욕장,해변",,34.3584088919251
화흥포,True,http://place.map.kakao.com/8185203,화흥포,전남 완도군 완도읍 정도리 830-14,화흥포항 대합실,126.67938495152,"교통,수송 > 교통시설 > 여객선터미널",061-555-1010,34.3053630064785
마삭도,True,http://place.map.kakao.com/18376806,마삭도,전남 완도군 노화읍 신양리,마삭도,126.565171083512,"여행 > 관광,명소 > 섬",,34.2450443106243
넙도,True,http://place.map.kakao.com/18376742,넙도,전남 완도군 노화읍 내리,넙도,126.50204348404,"여행 > 관광,명소 > 섬",,34.1921104759684
보옥항,True,http://place.map.kakao.com/17434398,보옥항,전남 완도군 보길면,보옥항,126.5122664732,"교통,수송 > 교통시설 > 항구,포구",,34.1288737681433
진해동섬,True,http://place.map.kakao.com/11952572,진해동섬,경남 창원시 진해구 명동 337-1,동섬,128.721934380788,"여행 > 관광,명소 > 섬",,35.0954298834597
삼포,True,http://place.map.kakao.com/11142281,삼포,강원특별자치도 고성군 죽왕면 삼포리,삼포해수욕장,128.535096590844,"여행 > 관광,명소 > 해수욕장,해변",,38.3153743689378
시방항,True,http://place.map.kakao.com/1477225580,시방항,경남 거제시 장목면 시방리 731-23,시방항여객선터미널,128.708834853865,"교통,수송 > 교통시설 > 여객선터미널",,34.9646360875918
거제외포,True,http://place.map.kakao.com/1784212839,거제외포,경남 거제시 장목면 외포리 53,거제외포낚시,128.719016340221,"스포츠,레저 > 스포츠용품 > 낚시용품",055-636-6345,34.9419358803844
북여도,True,http://place.map.kakao.com/23987656,북여도,경남 거제시 남부면 갈곶리,북여도,128.77541702086,"여행 > 관광,명소 > 섬",,34.6834039276839
추도리,True,http://place.map.kakao.com/18376923,추도리,경남 통영시 산양읍 추도리,추도,128.295457269933,"여행 > 관광,명소 > 섬",,34.7561870966578
갈도,True,http://place.map.kakao.com/10928180,갈도,경남 거제시 남부면 갈곶리 산 1,거제해금강,128.68370297478623,"여행 > 관광,명소 > 섬",,34.7333284367293
삼천포신항,True,http://place.map.kakao.com/1700436764,삼천포신항,경남 사천시 향촌동 1031-15,삼천포신항,128.087271406891,"교통,수송 > 교통시설 > 항구,포구",,34.9265494900342
지족리,True,http://place.map.kakao.com/672464679,지족리,경남 남해군 삼동면 지족리 192-1,죽방렴 관람대,128.006199698372,"여행 > 관광,명소 > 전망대",,34.8312178182243
대방진굴항,True,http://place.map.kakao.com/10250691,대방진굴항,경남 사천시 대방동 251,대방진굴항,128.056758430202,"교통,수송 > 교통시설 > 항구,포구",055-831-2725,34.9289134383783
안포리,True,http://place.map.kakao.com/11283831,안포리,전남 여수시 화양면 안포리,힛도,127.642836772489,"여행 > 관광,명소 > 섬 > 섬(내륙)",,34.6282508597494
두모리,True,http://place.map.kakao.com/12705872,두모리,제주특별자치도 제주시 한경면 두모리 2605,두모연대,126.18175313804075,"여행 > 관광,명소 > 문화유적 > 봉수대",,33.357450027745756
풍남항,True,http://place.map.kakao.com/27142270,풍남항,전남 고흥군 풍양면,풍남항,127.247649943059,"교통,수송 > 교통시설 > 항구,포구",,34.518375941634
거금도,True,http://place.map.kakao.com/18376736,거금도,전남 고흥군 금산면 신평리,거금도,127.170421064803,"여행 > 관광,명소 > 섬",,34.458647690794
시산항,True,http://place.map.kakao.com/1757490927,시산항,전남 고흥군 도양읍 시산리 178-8,시산항 대합실,127.260163117319,"교통,수송 > 교통시설 > 선착장,항만시설",,34.3950787952405
회진항,True,http://place.map.kakao.com/18377087,회진항,전남 장흥군 회진면 회진리,회진항,126.940862069491,"교통,수송 > 교통시설 > 항구,포구",,34.4819053175853
울포항,True,http://place.map.kakao.com/18354300,울포항,전남 완도군 금당면 차우리,울포항,127.074978888558,"교통,수송 > 교통시설 > 항구,포구",,34.4276970031137
도장항,True,http://place.map.kakao.com/25492303,도장항,전남 완도군 금일읍 장정리,도장항,127.010680163905,"교통,수송 > 교통시설 > 항구,포구",,34.3688100859676
완도사동항,True,http://place.map.kakao.com/17434380,완도사동항,전남 완도군 금일읍 사동리,사동항,127.075481902666,"교통,수송 > 교통시설 > 항구,포구",,34.3336223729866
이월리,True,http://place.map.kakao.com/1852738819,이월리,전남 완도군 소안면 이월리 산 253,황근자생지,126.646346829511,"여행 > 관광,명소 > 생태보존,서식지",,34.1965670520699
녹동항,True,http://place.map.kakao.com/18354410,녹동항,전남 고흥군 도양읍 봉암리 3907,녹동항,127.14364798603607,"교통,수송 > 교통시설 > 항구,포구",1666-7710,34.523057897324406
북형제도,True,http://place.map.kakao.com/7911126,북형제도,부산 사하구 다대동 150,북형제도,128.979275337268,"여행 > 관광,명소 > 섬",,34.933211188059
오비리,True,http://place.map.kakao.com/19835252,오비리,경남 거제시 연초면 오비리,연초천,128.632834345754,"여행 > 관광,명소 > 하천",,34.8981266196462
우학리,True,http://place.map.kakao.com/15147993,우학리,전남 여수시 남면 우학리,다도해해상국립공원,127.763651518363,"여행 > 관광,명소 > 국립공원 > 해상국립공원",,34.4905564642211
사후도,True,http://place.map.kakao.com/7913184,사후도,전남 완도군 군외면 영풍리,사후도,126.738292499284,"여행 > 관광,명소 > 섬",,34.3954775571547
어두리,True,http://place.map.kakao.com/25316376,어두리,전남 완도군 약산면 해동리,어두리,126.944330708338,부동산 > 지명,,34.4059782898985
어룡도,True,http://place.map.kakao.com/18376771,어룡도,전남 완도군 노화읍 내리,어룡도,126.47542058476,"여행 > 관광,명소 > 섬",,34.2866695793101
달도리,True,http://place.map.kakao.com/987559295,달도리,경북 포항시 북구 상원동 511-2,달도리찜닭 포항중앙점,129.36450219566962,"음식점 > 한식 > 육류,고기 > 닭요리",054-232-3902,36.03714404569598
국산리,True,http://place.map.kakao.com/19154077,국산리,전남 완도군 청산면 국산리,진산갯돌해변,126.9035900835,"여행 > 관광,명소 > 해수욕장,해변",,34.2026931090949
생일도,True,http://place.map.kakao.com/18376815,생일도,전남 완도군 생일면 유서리,생일도,126.984475043018,"여행 > 관광,명소 > 섬",061-550-6672,34.3240853276957
동율리,True,http://place.map.kakao.com/9340442,동율리,전남 보성군 회천면 동율리 678,율포해수욕장,127.08902041487755,"여행 > 관광,명소 > 해수욕장,해변",,34.67002619469291
수문리,True,http://place.map.kakao.com/7967341,수문리,전남 장흥군 안양면 수문리 142-20,수문해수욕장,127.034607258258,"여행 > 관광,명소 > 해수욕장,해변",061-860-8325,34.6349410882941
고흥금진항,True,http://place.map.kakao.com/18354296,고흥금진항,전남 고흥군 금산면 신촌리,금진항,127.123888004232,"교통,수송 > 교통시설 > 항구,포구",,34.4902476128877
여호항,True,http://place.map.kakao.com/10659855,여호항,전남 고흥군 점암면,여호항,127.470390306102,"교통,수송 > 교통시설 > 항구,포구",,34.6617487209651
곤양면,True,http://place.map.kakao.com/8185576,곤양면,경남 사천시 곤양면 송전리 16,송전저수지,127.97268798670042,"여행 > 관광,명소 > 저수지",,35.0685966392477
맥전포항,True,http://place.map.kakao.com/8353450,맥전포항,경남 고성군 하일면 춘암리 790-7,맥전포항,128.164198237755,"교통,수송 > 교통시설 > 항구,포구",,34.8993880277714
덕호리,True,http://place.map.kakao.com/18356462,덕호리,경남 거제시 사등면 덕호리 181-2,광리1소류지,128.47926783690542,"여행 > 관광,명소 > 저수지",,34.87868452937299
창선도,True,http://place.map.kakao.com/25372926,창선도,경남 남해군 창선면 서대리 산 117,창선도,127.99461982568786,"여행 > 관광,명소 > 섬",,34.8745277503971
선구리,True,http://place.map.kakao.com/24876727,선구리,경남 남해군 남면 선구리 692,몽돌해변,127.860019675713,"여행 > 관광,명소 > 해수욕장,해변",,34.7359888358998
안도항,True,http://place.map.kakao.com/18354284,안도항,전남 여수시 남면 안도리,안도항,127.803039763145,"교통,수송 > 교통시설 > 항구,포구",,34.4895864205724
동선항,True,http://place.map.kakao.com/1684212135,동선항,부산 강서구 동선동 201-26,동선항방파제등대,128.848236065981,"교통,수송 > 교통시설 > 등대",,35.0550718986201
포교항,True,http://place.map.kakao.com/1912794915,포교항,경남 고성군 삼산면 두포리 1086-3,포교항방파제등대,128.273345500532,"교통,수송 > 교통시설 > 등대",055-981-5264,34.9049307968783
수우도,True,http://place.map.kakao.com/7957824,수우도,경남 통영시 사량면 돈지리 산 337-1,수우도,128.13434308004022,"여행 > 관광,명소 > 섬",,34.83055005037563
장포항,True,http://place.map.kakao.com/27226307,장포항,경남 남해군 창선면 진동리 576-1,장포항,128.060975475284,"교통,수송 > 교통시설 > 항구,포구",,34.8446044001692
신수항,True,http://place.map.kakao.com/17434264,신수항,경남 사천시 신수동,신수항,128.073314115885,"교통,수송 > 교통시설 > 항구,포구",,34.902297722798
사천대포항,True,http://place.map.kakao.com/25461615,사천대포항,경남 사천시 대포동 438-6,대포항,128.040491241099,"교통,수송 > 교통시설 > 항구,포구",,34.9902582992444
선소항,True,http://place.map.kakao.com/217214854,선소항,경남 남해군 남해읍 선소리 33-35,선소항,127.915233375384,"교통,수송 > 교통시설 > 항구,포구",,34.8466501569883
동갈화항,True,http://place.map.kakao.com/7834275,동갈화항,경남 남해군 고현면 갈화리,동갈화항,127.835132242816,"교통,수송 > 교통시설 > 항구,포구",,34.8987776426512
문의리,True,http://place.map.kakao.com/25186054,문의리,경남 남해군 설천면 문의리 산 48,국사봉,127.91362456096955,"여행 > 관광,명소 > 산봉우리",,34.935238873955775
술상항,True,http://place.map.kakao.com/14550891,술상항,경남 하동군 진교면 술상리,술상항,127.922108069751,"교통,수송 > 교통시설 > 항구,포구",,34.9886842457926
대벽리,True,http://place.map.kakao.com/698613010,대벽리,경기 김포시 대곶면 대벽리 850,용궁저수지,126.569225340089,"여행 > 관광,명소 > 저수지",,37.611540921218
덕흥항,True,http://place.map.kakao.com/2096197464,덕흥항,전남 고흥군 동일면 덕흥리,덕흥항,127.439196444899,"교통,수송 > 교통시설 > 항구,포구",,34.5289233941707
월정리,True,http://place.map.kakao.com/17600274,월정리,제주특별자치도 제주시 구좌읍 월정리 33-3,월정리해수욕장,126.795805057888,"여행 > 관광,명소 > 해수욕장,해변",064-728-3394,33.556469394054
안남리,True,http://place.map.kakao.com/8055746,안남리,전남 고흥군 대서면 안남리,장선해수욕장,127.250641551117,"여행 > 관광,명소 > 해수욕장,해변",,34.7500241299655
가우도,True,http://place.map.kakao.com/14864655,가우도,전남 강진군 도암면 신기리,가우도,126.7817007002523,"여행 > 관광,명소 > 섬 > 섬(내륙)",,34.534326309990405
용호부두,True,http://place.map.kakao.com/8023506,용호부두,부산 남구 용호동 5-5,용호부두,129.119814539277,"교통,수송 > 교통시설 > 항구,포구 > 부두",,35.1320519832908
장목항,True,http://place.map.kakao.com/25401102,장목항,경남 거제시 장목면 장목리 403-67,장목항,128.680151846516,"교통,수송 > 교통시설 > 항구,포구",,34.9911979597263
하청항,True,http://place.map.kakao.com/1149639660,하청항,경남 거제시 하청면 하청리 1212,세븐일레븐 거제하청항점,128.647809115205,"가정,생활 > 편의점 > 세븐일레븐",,34.959250136374
연구리,True,http://place.map.kakao.com/8588452,연구리,경남 거제시 하청면 연구리,칠천도,128.635827787072,"여행 > 관광,명소 > 섬",,34.9885120314575
당항포,True,http://place.map.kakao.com/1959777166,당항포,경남 고성군 회화면 봉동리 950-1,당항포관광지,128.39947628307243,"여행 > 관광,명소",055-670-7400,35.05945842874727
염호리,True,http://place.map.kakao.com/21025421,염호리,경남 통영시 한산면 염호리 763-9,망산 한산도탐방지원센터,128.474258839182,"여행 > 관광,명소 > 관광안내소",,34.7974631727028
장문리,True,http://place.map.kakao.com/8128667,장문리,경남 통영시 용남면 장문리 995,통영지구전적비,128.417887149287,"여행 > 관광,명소 > 문화유적 > 탑,비석",,34.8690590894927
상주면,True,http://place.map.kakao.com/7931108,상주면,경남 남해군 상주면 상주리 1136-1,상주은모래비치,127.988766753979,"여행 > 관광,명소 > 해수욕장,해변",055-863-3573,34.7206365442324
가학항,True,http://place.map.kakao.com/25810538,가학항,전남 완도군 금당면 가학리 337-3,가학항,127.03405943739098,"교통,수송 > 교통시설 > 항구,포구",,34.44690359622804
대장구도,True,http://place.map.kakao.com/18376692,대장구도,전남 완도군 노화읍 내리,대장구도,126.4517427766,"여행 > 관광,명소 > 섬",,34.2614580206385
대정원도,True,http://place.map.kakao.com/18376855,대정원도,전남 완도군 노화읍 내리,대정원도,126.426691049022,"여행 > 관광,명소 > 섬",,34.2654974082609
죽굴도,True,http://place.map.kakao.com/18376891,죽굴도,전남 완도군 노화읍 방서리,죽굴도,126.421211219018,"여행 > 관광,명소 > 섬",,34.2304258025272
흑일도,True,http://place.map.kakao.com/18376928,흑일도,전남 완도군 군외면 당인리,흑일도,126.555832185705,"여행 > 관광,명소 > 섬",,34.278704652809
예작도,True,http://place.map.kakao.com/8004604,예작도,전남 완도군 보길면 예송리,예작도,126.569345297572,"여행 > 관광,명소 > 섬",,34.1312219683611
당사도,True,http://place.map.kakao.com/18376689,당사도,전남 신안군 암태면 당사리,당사도,126.182913856635,"여행 > 관광,명소 > 섬",,34.8900705050525
동화도,True,http://place.map.kakao.com/18376805,동화도,전남 완도군 군외면 당인리,동화도,126.608915130647,"여행 > 관광,명소 > 섬",,34.2880121562063
대문리방파제,True,http://place.map.kakao.com/1944518672,대문리방파제,전남 완도군 군외면 불목리 469-5,영풍방파제,126.69444728438,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.3984120645141
삼두리방파제,True,http://place.map.kakao.com/1944518672,삼두리방파제,전남 완도군 군외면 불목리 469-5,영풍방파제,126.69444728438,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.3984120645141
당인리방파제,True,http://place.map.kakao.com/1944518672,당인리방파제,전남 완도군 군외면 불목리 469-5,영풍방파제,126.69444728438,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.3984120645141
망호,True,http://place.map.kakao.com/17408054,망호,전남 강진군 도암면 신기리,가우도 망호출렁다리,126.77570205529106,"교통,수송 > 도로시설 > 교량,다리",061-430-3333,34.53063391723291
고마도,True,http://place.map.kakao.com/8176888,고마도,전남 완도군 군외면 불목리,고마도,126.713243337915,"여행 > 관광,명소 > 섬",,34.4152140349984
영풍방파제,True,http://place.map.kakao.com/1944518672,영풍방파제,전남 완도군 군외면 불목리 469-5,영풍방파제,126.69444728438,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.3984120645141
강독,True,http://place.map.kakao.com/25118878,강독,전남 완도군 신지면 송곡리 686-6,강독선착장,126.756893660568,"교통,수송 > 교통시설 > 선착장,항만시설",,34.3319944115235
망석항,True,http://place.map.kakao.com/763455571,망석항,전남 완도군 완도읍 망석리 927-5,망석항,126.739819105147,"교통,수송 > 교통시설 > 항구,포구",,34.2966789403973
소모도,True,http://place.map.kakao.com/18376819,소모도,전남 완도군 청산면 모도리,소모도,126.774157675184,"여행 > 관광,명소 > 섬",,34.2251759314779
모서항,True,http://place.map.kakao.com/18354484,모서항,전남 완도군 청산면 모도리,모서항,126.751837114838,"교통,수송 > 교통시설 > 항구,포구",,34.2023357471488
대곡방파제,True,http://place.map.kakao.com/27063726,대곡방파제,경남 거제시 하청면 대곡리 748-11,대곡방파제,128.631623700376,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.0053428269834
연동방파제,True,http://place.map.kakao.com/26524358,연동방파제,경북 경주시 감포읍 오류리 140-11,연동방파제,129.518444727183,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.8362519622588
화성방파제,True,http://place.map.kakao.com/25036300,화성방파제,경기 화성시 서신면 제부리 289-20,제부도항방파제등대,126.62209278178211,"교통,수송 > 교통시설 > 등대",,37.17945831437002
명사방파제,True,http://place.map.kakao.com/873442846,명사방파제,전남 완도군 신지면 신리 815-34,명사방파제,126.801595804601,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.322421934912
방죽포방파제,True,http://place.map.kakao.com/749910737,방죽포방파제,전남 완도군 신지면 월양리 1156-16,방죽포방파제,126.855491677065,"여행 > 관광,명소 > 방조제",,34.3079925098296
동촌방파제,True,http://place.map.kakao.com/994921677,동촌방파제,경북 포항시 남구 청림동 1-177,화성삼화방파제,129.418000217582,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,36.006602768135
동고리방파제,True,http://place.map.kakao.com/2066130960,동고리방파제,전남 완도군 신지면 동고리 746-9,동고리방파제,126.885614292965,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.3240905905845
청산항,True,http://place.map.kakao.com/14920017,청산항,충남 태안군 원북면 청산리 87-14,청산리나루터,126.311598435149,부동산 > 지명,,36.8314256484773
당목항,True,http://place.map.kakao.com/18354452,당목항,전남 완도군 약산면 해동리,당목항,126.94644096487,"교통,수송 > 교통시설 > 항구,포구",,34.3782643334687
노력도,True,http://place.map.kakao.com/18376850,노력도,전남 장흥군 회진면 덕산리,노력도,126.965714791717,"여행 > 관광,명소 > 섬",,34.4561690579747
